sector,year,gas_type,value_mt_co2eq
Manufacturing Combustion,2003,N2O,0.014362
Manufacturing Combustion,2004,N2O,0.015509
Manufacturing Combustion,2005,N2O,0.017557
Manufacturing Combustion,2006,N2O,0.016438
Manufacturing Combustion,2007,N2O,0.01591
Manufacturing Combustion,2008,N2O,0.01472
Manufacturing Combustion,2009,N2O,0.012205
Manufacturing Combustion,2010,N2O,0.012735
Manufacturing Combustion,2011,N2O,0.010841
Manufacturing Combustion,2012,N2O,0.009984
Manufacturing Combustion,2013,N2O,0.010267
Manufacturing Combustion,2014,N2O,0.011818
Manufacturing Combustion,2015,N2O,0.01172
Manufacturing Combustion,2016,N2O,0.011319
Manufacturing Combustion,2017,N2O,0.012089
Manufacturing Combustion,2018,N2O,0.012545
Manufacturing Combustion,2019,N2O,0.011733
Manufacturing Combustion,2020,N2O,0.011503
Manufacturing Combustion,2021,N2O,0.011049
Manufacturing Combustion,2022,N2O,0.010565
Manufacturing Combustion,2023,N2O,0.009475
Manufacturing Combustion,2024,N2O,0.009106
Manure management,1990,N2O,0.619527
Manure management,1991,N2O,0.622348
Manure management,1992,N2O,0.632981
Manure management,1993,N2O,0.630438
Manure management,1994,N2O,0.627245
Manure management,1995,N2O,0.63207
Manure management,1996,N2O,0.652304
Manure management,1997,N2O,0.668638
Manure management,1998,N2O,0.67273
Manure management,1999,N2O,0.647554
Manure management,2000,N2O,0.614983
Manure management,2001,N2O,0.613125
Manure management,2002,N2O,0.610878
Manure management,2003,N2O,0.605459
Manure management,2004,N2O,0.60375
Manure management,2005,N2O,0.601359
Manure management,2006,N2O,0.58432
Manure management,2007,N2O,0.5786
Manure management,2008,N2O,0.56851
Manure management,2009,N2O,0.561004
Manure management,2010,N2O,0.55044
Manure management,2011,N2O,0.547534
Manure management,2012,N2O,0.562464
Manure management,2013,N2O,0.554801
Manure management,2014,N2O,0.564967
Manure management,2015,N2O,0.571314
Manure management,2016,N2O,0.585391
Manure management,2017,N2O,0.600949
Manure management,2018,N2O,0.586544
Manure management,2019,N2O,0.602311
Manure management,2020,N2O,0.584764
Manure management,2021,N2O,0.578311
Manure management,2022,N2O,0.576376
Manure management,2023,N2O,0.563297
Manure management,2024,N2O,0.547347
Metal industry,1990,N2O,0.0
Metal industry,1991,N2O,0.0
Metal industry,1992,N2O,0.0
Metal industry,1993,N2O,0.0
Metal industry,1994,N2O,0.0
Metal industry,1995,N2O,0.0
Metal industry,1996,N2O,0.0
Metal industry,1997,N2O,0.0
Metal industry,1998,N2O,0.0
Metal industry,1999,N2O,0.0
Metal industry,2000,N2O,0.0
Metal industry,2001,N2O,0.0
Metal industry,2002,N2O,0.0
Metal industry,2003,N2O,0.0
Metal industry,2004,N2O,0.0
Metal industry,2005,N2O,0.0
Metal industry,2006,N2O,0.0
Metal industry,2007,N2O,0.0
Metal industry,2008,N2O,0.0
Metal industry,2009,N2O,0.0
Metal industry,2010,N2O,0.0
Metal industry,2011,N2O,0.0
Metal industry,2012,N2O,0.0
Metal industry,2013,N2O,0.0
Metal industry,2014,N2O,0.0
Metal industry,2015,N2O,0.0
Metal industry,2016,N2O,0.0
Metal industry,2017,N2O,0.0
Metal industry,2018,N2O,0.0
Metal industry,2019,N2O,0.0
Metal industry,2020,N2O,0.0
Metal industry,2021,N2O,0.0
Metal industry,2022,N2O,0.0
Metal industry,2023,N2O,0.0
Metal industry,2024,N2O,0.0
Mineral industry,1990,N2O,0.0
Mineral industry,1991,N2O,0.0
Mineral industry,1992,N2O,0.0
Mineral industry,1993,N2O,0.0
Mineral industry,1994,N2O,0.0
Mineral industry,1995,N2O,0.0
Mineral industry,1996,N2O,0.0
Mineral industry,1997,N2O,0.0
Mineral industry,1998,N2O,0.0
Mineral industry,1999,N2O,0.0
Mineral industry,2000,N2O,0.0
Mineral industry,2001,N2O,0.0
Mineral industry,2002,N2O,0.0
Mineral industry,2003,N2O,0.0
Mineral industry,2004,N2O,0.0
Mineral industry,2005,N2O,0.0
Mineral industry,2006,N2O,0.0
Mineral industry,2007,N2O,0.0
Mineral industry,2008,N2O,0.0
Mineral industry,2009,N2O,0.0
Mineral industry,2010,N2O,0.0
Mineral industry,2011,N2O,0.0
Mineral industry,2012,N2O,0.0
Mineral industry,2013,N2O,0.0
Mineral industry,2014,N2O,0.0
Mineral industry,2015,N2O,0.0
Mineral industry,2016,N2O,0.0
Mineral industry,2017,N2O,0.0
Mineral industry,2018,N2O,0.0
Mineral industry,2019,N2O,0.0
Mineral industry,2020,N2O,0.0
Mineral industry,2021,N2O,0.0
Mineral industry,2022,N2O,0.0
Mineral industry,2023,N2O,0.0
Mineral industry,2024,N2O,0.0
Non-energy products from fuels and solvent use,1990,N2O,0.0
Non-energy products from fuels and solvent use,1991,N2O,0.0
Non-energy products from fuels and solvent use,1992,N2O,0.0
Non-energy products from fuels and solvent use,1993,N2O,0.0
Non-energy products from fuels and solvent use,1994,N2O,0.0
Non-energy products from fuels and solvent use,1995,N2O,0.0
Non-energy products from fuels and solvent use,1996,N2O,0.0
Non-energy products from fuels and solvent use,1997,N2O,0.0
Non-energy products from fuels and solvent use,1998,N2O,0.0
Non-energy products from fuels and solvent use,1999,N2O,0.0
Non-energy products from fuels and solvent use,2000,N2O,0.0
Non-energy products from fuels and solvent use,2001,N2O,0.0
Non-energy products from fuels and solvent use,2002,N2O,0.0
Non-energy products from fuels and solvent use,2003,N2O,0.0
Non-energy products from fuels and solvent use,2004,N2O,0.0
Non-energy products from fuels and solvent use,2005,N2O,0.0
Non-energy products from fuels and solvent use,2006,N2O,0.0
Non-energy products from fuels and solvent use,2007,N2O,0.0
Non-energy products from fuels and solvent use,2008,N2O,0.0
Non-energy products from fuels and solvent use,2009,N2O,0.0
Non-energy products from fuels and solvent use,2010,N2O,0.0
Non-energy products from fuels and solvent use,2011,N2O,0.0
Non-energy products from fuels and solvent use,2012,N2O,0.0
Non-energy products from fuels and solvent use,2013,N2O,0.0
Non-energy products from fuels and solvent use,2014,N2O,0.0
Non-energy products from fuels and solvent use,2015,N2O,0.0
Non-energy products from fuels and solvent use,2016,N2O,0.0
Non-energy products from fuels and solvent use,2017,N2O,0.0
Non-energy products from fuels and solvent use,2018,N2O,0.0
Non-energy products from fuels and solvent use,2019,N2O,0.0
Non-energy products from fuels and solvent use,2020,N2O,0.0
Non-energy products from fuels and solvent use,2021,N2O,0.0
Non-energy products from fuels and solvent use,2022,N2O,0.0
Non-energy products from fuels and solvent use,2023,N2O,0.0
Non-energy products from fuels and solvent use,2024,N2O,0.0
Other,1990,N2O,0.0
Other,1991,N2O,0.0
Other,1992,N2O,0.0
Other,1993,N2O,0.0
Other,1994,N2O,0.0
Other,1995,N2O,0.0
Other,1996,N2O,0.0
Other,1997,N2O,0.0
Other,1998,N2O,0.0
Other,1999,N2O,0.0
Other,2000,N2O,0.0
Other,2001,N2O,0.0
Other,2002,N2O,0.0
Other,2003,N2O,0.0
Other,2004,N2O,0.0
Other,2005,N2O,0.0
Other,2006,N2O,0.0
Other,2007,N2O,0.0
Other,2008,N2O,0.0
Other,2009,N2O,0.0
Other,2010,N2O,0.0
Other,2011,N2O,0.0
Other,2012,N2O,0.0
Other,2013,N2O,0.0
Other,2014,N2O,0.0
Other,2015,N2O,0.0
Other,2016,N2O,0.0
Other,2017,N2O,0.0
Other,2018,N2O,0.0
Other,2019,N2O,0.0
Other,2020,N2O,0.0
Other,2021,N2O,0.0
Other,2022,N2O,0.0
Other,2023,N2O,0.0
Other,2024,N2O,0.0
Other land,1990,N2O,2e-06
Other land,1991,N2O,4e-06
Other land,1992,N2O,7e-06
Other land,1993,N2O,9e-06
Other land,1994,N2O,1.1e-05
Other land,1995,N2O,7.7e-05
Other land,1996,N2O,0.000143
Other land,1997,N2O,0.000209
Other land,1998,N2O,0.000275
Other land,1999,N2O,0.000341
Other land,2000,N2O,0.000398
Other land,2001,N2O,0.000455
Other land,2002,N2O,0.000512
Other land,2003,N2O,0.000569
Other land,2004,N2O,0.000626
Other land,2005,N2O,0.000683
Other land,2006,N2O,0.00108
Other land,2007,N2O,0.00108
Other land,2008,N2O,0.001477
Other land,2009,N2O,0.001477
Other land,2010,N2O,0.001475
Other land,2011,N2O,0.001473
Other land,2012,N2O,0.001471
Other land,2013,N2O,0.001468
Other land,2014,N2O,0.001466
Other land,2015,N2O,0.0014
Other land,2016,N2O,0.001334
Other land,2017,N2O,0.001268
Other land,2018,N2O,0.001202
Other land,2019,N2O,0.001136
Other land,2020,N2O,0.001079
Other land,2021,N2O,0.001022
Other land,2022,N2O,0.000965
Other land,2023,N2O,0.000908
Other land,2024,N2O,0.000908
Other product manufacture and use,1990,N2O,0.027871
Other product manufacture and use,1991,N2O,0.028029
Other product manufacture and use,1992,N2O,0.028258
Other product manufacture and use,1993,N2O,0.028414
Other product manufacture and use,1994,N2O,0.028508
Other product manufacture and use,1995,N2O,0.02863
Other product manufacture and use,1996,N2O,0.028827
Other product manufacture and use,1997,N2O,0.029131
Other product manufacture and use,1998,N2O,0.02944
Other product manufacture and use,1999,N2O,0.029746
Other product manufacture and use,2000,N2O,0.030127
Other product manufacture and use,2001,N2O,0.030585
Other product manufacture and use,2002,N2O,0.031142
Other product manufacture and use,2003,N2O,0.03164
Other product manufacture and use,2004,N2O,0.032159
Other product manufacture and use,2005,N2O,0.032864
Other product manufacture and use,2006,N2O,0.033652
Other product manufacture and use,2007,N2O,0.034788
Other product manufacture and use,2008,N2O,0.035657
Other product manufacture and use,2009,N2O,0.036041
Other product manufacture and use,2010,N2O,0.036211
Other product manufacture and use,2011,N2O,0.03637
Other product manufacture and use,2012,N2O,0.03652
Other product manufacture and use,2013,N2O,0.036687
Other product manufacture and use,2014,N2O,0.036931
Other product manufacture and use,2015,N2O,0.037268
Other product manufacture and use,2016,N2O,0.03768
Other product manufacture and use,2017,N2O,0.038247
Other product manufacture and use,2018,N2O,0.038835
Other product manufacture and use,2019,N2O,0.03942
Other product manufacture and use,2020,N2O,0.039988
Other product manufacture and use,2021,N2O,0.040344
Other product manufacture and use,2022,N2O,0.041213
Other product manufacture and use,2023,N2O,0.041989
Other product manufacture and use,2024,N2O,0.042051
Other transportation,1990,N2O,3.5e-05
Other transportation,1991,N2O,3.6e-05
Other transportation,1992,N2O,3.6e-05
Other transportation,1993,N2O,2.5e-05
Other transportation,1994,N2O,2.1e-05
Other transportation,1995,N2O,6e-05
Other transportation,1996,N2O,6.5e-05
Other transportation,1997,N2O,5e-05
Other transportation,1998,N2O,3.3e-05
Other transportation,1999,N2O,4.6e-05
Other transportation,2000,N2O,2.9e-05
Other transportation,2001,N2O,4.9e-05
Other transportation,2002,N2O,5e-05
Other transportation,2003,N2O,5.1e-05
Other transportation,2004,N2O,5.6e-05
Other transportation,2005,N2O,7.1e-05
Other transportation,2006,N2O,7e-05
Other transportation,2007,N2O,6e-05
Other transportation,2008,N2O,6.7e-05
Other transportation,2009,N2O,6.9e-05
Other transportation,2010,N2O,7.5e-05
Other transportation,2011,N2O,7e-05
Other transportation,2012,N2O,6.5e-05
Other transportation,2013,N2O,6.9e-05
Other transportation,2014,N2O,6.8e-05
Other transportation,2015,N2O,6.4e-05
Other transportation,2016,N2O,6.4e-05
Other transportation,2017,N2O,6e-05
Other transportation,2018,N2O,6.6e-05
Other transportation,2019,N2O,6.7e-05
Other transportation,2020,N2O,7e-05
Other transportation,2021,N2O,7.1e-05
Other transportation,2022,N2O,7.2e-05
Other transportation,2023,N2O,7e-05
Other transportation,2024,N2O,7.3e-05
Petroleum refining,1990,N2O,0.000165
Petroleum refining,1991,N2O,0.000185
Petroleum refining,1992,N2O,0.00014
Petroleum refining,1993,N2O,0.000146
Petroleum refining,1994,N2O,0.000154
Petroleum refining,1995,N2O,0.000156
Petroleum refining,1996,N2O,0.000165
Petroleum refining,1997,N2O,0.000198
Petroleum refining,1998,N2O,0.000206
Petroleum refining,1999,N2O,0.000201
Petroleum refining,2000,N2O,0.00028
Petroleum refining,2001,N2O,0.000307
Petroleum refining,2002,N2O,0.000306
Petroleum refining,2003,N2O,0.000279
Petroleum refining,2004,N2O,0.000289
Petroleum refining,2005,N2O,0.000367
Petroleum refining,2006,N2O,0.000347
Petroleum refining,2007,N2O,0.000343
Petroleum refining,2008,N2O,0.000336
Petroleum refining,2009,N2O,0.000272
Petroleum refining,2010,N2O,0.000191
Petroleum refining,2011,N2O,0.000156
Petroleum refining,2012,N2O,0.000168
Petroleum refining,2013,N2O,0.000149
Petroleum refining,2014,N2O,0.000143
Petroleum refining,2015,N2O,0.00017
Petroleum refining,2016,N2O,0.000154
Petroleum refining,2017,N2O,0.000162
Petroleum refining,2018,N2O,0.000171
Petroleum refining,2019,N2O,0.00015
Petroleum refining,2020,N2O,0.000181
Petroleum refining,2021,N2O,0.000151
Petroleum refining,2022,N2O,0.000151
Petroleum refining,2023,N2O,0.000145
Petroleum refining,2024,N2O,0.000108
Public Services,1990,N2O,0.002376
Public Services,1991,N2O,0.002259
Public Services,1992,N2O,0.001922
Public Services,1993,N2O,0.001811
Public Services,1994,N2O,0.001768
Public Services,1995,N2O,0.001583
Public Services,1996,N2O,0.001515
Public Services,1997,N2O,0.001361
Public Services,1998,N2O,0.001181
Public Services,1999,N2O,0.001179
Public Services,2000,N2O,0.001161
Public Services,2001,N2O,0.001131
Public Services,2002,N2O,0.001062
Public Services,2003,N2O,0.000985
Public Services,2004,N2O,0.0009
Public Services,2005,N2O,0.000911
Public Services,2006,N2O,0.00085
Public Services,2007,N2O,0.00079
Public Services,2008,N2O,0.000814
Public Services,2009,N2O,0.000908
Public Services,2010,N2O,0.000836
Public Services,2011,N2O,0.000851
Public Services,2012,N2O,0.000922
Public Services,2013,N2O,0.001255
Public Services,2014,N2O,0.00128
Public Services,2015,N2O,0.001113
Public Services,2016,N2O,0.001412
Public Services,2017,N2O,0.001334
Public Services,2018,N2O,0.001284
Public Services,2019,N2O,0.001166
Public Services,2020,N2O,0.001169
Public Services,2021,N2O,0.001235
Public Services,2022,N2O,0.001249
Public Services,2023,N2O,0.001156
Public Services,2024,N2O,0.001262
Public electricity and heat production,1990,N2O,0.063091
Public electricity and heat production,1991,N2O,0.064614
Public electricity and heat production,1992,N2O,0.066562
Public electricity and heat production,1993,N2O,0.063656
Public electricity and heat production,1994,N2O,0.064858
Public electricity and heat production,1995,N2O,0.065753
Public electricity and heat production,1996,N2O,0.068815
Public electricity and heat production,1997,N2O,0.068734
Public electricity and heat production,1998,N2O,0.066368
Public electricity and heat production,1999,N2O,0.067999
Public electricity and heat production,2000,N2O,0.067866
Public electricity and heat production,2001,N2O,0.073771
Public electricity and heat production,2002,N2O,0.083073
Public electricity and heat production,2003,N2O,0.092097
Public electricity and heat production,2004,N2O,0.080584
Public electricity and heat production,2005,N2O,0.088389
Public electricity and heat production,2006,N2O,0.095883
Public electricity and heat production,2007,N2O,0.101585
Public electricity and heat production,2008,N2O,0.127312
Public electricity and heat production,2009,N2O,0.122313
Public electricity and heat production,2010,N2O,0.127388
Public electricity and heat production,2011,N2O,0.116389
Public electricity and heat production,2012,N2O,0.118821
Public electricity and heat production,2013,N2O,0.109939
Public electricity and heat production,2014,N2O,0.109968
Public electricity and heat production,2015,N2O,0.108142
Public electricity and heat production,2016,N2O,0.123547
Public electricity and heat production,2017,N2O,0.124306
Public electricity and heat production,2018,N2O,0.125725
Public electricity and heat production,2019,N2O,0.123375
Public electricity and heat production,2020,N2O,0.109675
Public electricity and heat production,2021,N2O,0.095089
Public electricity and heat production,2022,N2O,0.102188
Public electricity and heat production,2023,N2O,0.091245
Public electricity and heat production,2024,N2O,0.090431
Railways,1990,N2O,0.013772
Railways,1991,N2O,0.013375
Railways,1992,N2O,0.011995
Railways,1993,N2O,0.013169
Railways,1994,N2O,0.012407
Railways,1995,N2O,0.011519
Railways,1996,N2O,0.013423
Railways,1997,N2O,0.012947
Railways,1998,N2O,0.013327
Railways,1999,N2O,0.01282
Railways,2000,N2O,0.012734
Railways,2001,N2O,0.013899
Railways,2002,N2O,0.012153
Railways,2003,N2O,0.013423
Railways,2004,N2O,0.014152
Railways,2005,N2O,0.012635
Railways,2006,N2O,0.012635
Railways,2007,N2O,0.013664
Railways,2008,N2O,0.014481
Railways,2009,N2O,0.012707
Railways,2010,N2O,0.01261
Railways,2011,N2O,0.012746
Railways,2012,N2O,0.012205
Railways,2013,N2O,0.012154
Railways,2014,N2O,0.01115
Railways,2015,N2O,0.011363
Railways,2016,N2O,0.011573
Railways,2017,N2O,0.011946
Railways,2018,N2O,0.012072
Railways,2019,N2O,0.012632
Railways,2020,N2O,0.010064
Railways,2021,N2O,0.010884
Railways,2022,N2O,0.012169
Railways,2023,N2O,0.012759
Railways,2024,N2O,0.013628
Residential,1990,N2O,0.025996
Residential,1991,N2O,0.025769
Residential,1992,N2O,0.022147
Residential,1993,N2O,0.021904
Residential,1994,N2O,0.020595
Residential,1995,N2O,0.019417
Residential,1996,N2O,0.020084
Residential,1997,N2O,0.018718
Residential,1998,N2O,0.020102
Residential,1999,N2O,0.017922
Residential,2000,N2O,0.017909
Residential,2001,N2O,0.018204
Residential,2002,N2O,0.018251
Residential,2003,N2O,0.018269
Residential,2004,N2O,0.018313
Residential,2005,N2O,0.019414
Residential,2006,N2O,0.018965
Residential,2007,N2O,0.018888
Residential,2008,N2O,0.020464
Residential,2009,N2O,0.020855
Residential,2010,N2O,0.020852
Residential,2011,N2O,0.018211
Residential,2012,N2O,0.017285
Residential,2013,N2O,0.017119
Residential,2014,N2O,0.015238
Residential,2015,N2O,0.016529
Residential,2016,N2O,0.017198
Residential,2017,N2O,0.015423
Residential,2018,N2O,0.016565
Residential,2019,N2O,0.015584
Residential,2020,N2O,0.017062
Residential,2021,N2O,0.015917
Residential,2022,N2O,0.012992
Residential,2023,N2O,0.012105
